Index,ID,Name,Age,Photo,Nationality,Overall,Club,Wage
247,210514,João Cancelo,24,https://cdn.sofifa.org/players/4/19/210514.png,Portugal,82,Juventus,€95K
248,210413,A. Romagnoli,23,https://cdn.sofifa.org/players/4/19/210413.png,Italy,82,Milan,€84K
249,209989,T. Partey,25,https://cdn.sofifa.org/players/4/19/209989.png,Ghana,82,Atlético Madrid,€59K
250,209297,Fred,25,https://cdn.sofifa.org/players/4/19/209297.png,Brazil,82,Manchester United,€140K
251,208830,J. Vardy,31,https://cdn.sofifa.org/players/4/19/208830.png,England,82,Leicester City,€96K
252,208596,A. Belotti,24,https://cdn.sofifa.org/players/4/19/208596.png,Italy,82,Torino,€58K
253,208448,E. Forsberg,26,https://cdn.sofifa.org/players/4/19/208448.png,Sweden,82,RB Leipzig,€67K
254,207494,J. Lingard,25,https://cdn.sofifa.org/players/4/19/207494.png,England,82,Manchester United,€140K
255,207471,F. Vázquez,29,https://cdn.sofifa.org/players/4/19/207471.png,Argentina,82,Sevilla FC,€27K
256,205678,E. Višća,28,https://cdn.sofifa.org/players/4/19/205678.png,Bosnia Herzegovina,82,Medipol Başakşehir FK,€40K
257,205452,A. Rüdiger,25,https://cdn.sofifa.org/players/4/19/205452.png,Germany,82,Chelsea,€110K
258,203551,A. Florenzi,27,https://cdn.sofifa.org/players/4/19/203551.png,Italy,82,Roma,€73K
259,203263,H. Maguire,25,https://cdn.sofifa.org/players/4/19/203263.png,England,82,Leicester City,€77K
260,202371,T. Meunier,26,https://cdn.sofifa.org/players/4/19/202371.png,Belgium,82,Paris Saint-Germain,€87K
261,201956,S. Sané,27,https://cdn.sofifa.org/players/4/19/201956.png,Senegal,82,FC Schalke 04,€41K
262,201455,G. Kondogbia,25,https://cdn.sofifa.org/players/4/19/201455.png,Central African Rep.,82,Valencia CF,€46K
263,201400,Rafinha,25,https://cdn.sofifa.org/players/4/19/201400.png,Brazil,82,FC Barcelona,€165K
264,201305,Gabriel Paulista,27,https://cdn.sofifa.org/players/4/19/201305.png,Brazil,82,Valencia CF,€44K
265,201153,Morata,25,https://cdn.sofifa.org/players/4/19/201153.png,Spain,82,Chelsea,€135K
266,199987,J. Cillessen,29,https://cdn.sofifa.org/players/4/19/199987.png,Netherlands,82,FC Barcelona,€135K
267,199451,W. Ben Yedder,27,https://cdn.sofifa.org/players/4/19/199451.png,France,82,Sevilla FC,€28K
268,198951,C. Bakambu,27,https://cdn.sofifa.org/players/4/19/198951.png,DR Congo,82,Beijing Sinobo Guoan FC,€33K
269,198950,Pablo Sarabia,26,https://cdn.sofifa.org/players/4/19/198950.png,Spain,82,Sevilla FC,€26K
270,198717,W. Zaha,25,https://cdn.sofifa.org/players/4/19/198717.png,Ivory Coast,82,Crystal Palace,€78K
271,198706,Luis Alberto,25,https://cdn.sofifa.org/players/4/19/198706.png,Spain,82,Lazio,€67K
272,198164,Jonathan Viera,28,https://cdn.sofifa.org/players/4/19/198164.png,Spain,82,Beijing Sinobo Guoan FC,€31K
273,198141,Bartra,27,https://cdn.sofifa.org/players/4/19/198141.png,Spain,82,Real Betis,€32K
274,197655,S. Coates,27,https://cdn.sofifa.org/players/4/19/197655.png,Uruguay,82,Sporting CP,€19K
275,195093,Willian José,26,https://cdn.sofifa.org/players/4/19/195093.png,Brazil,82,Real Sociedad,€44K
276,193525,Mário Fernandes,27,https://cdn.sofifa.org/players/4/19/193525.png,Russia,82,PFC CSKA Moscow,€1K
277,193469,Víctor Ruiz,29,https://cdn.sofifa.org/players/4/19/193469.png,Spain,82,Villarreal CF,€43K
278,193283,T. Delaney,26,https://cdn.sofifa.org/players/4/19/193283.png,Denmark,82,Borussia Dortmund,€61K
279,192984,K. Casteels,26,https://cdn.sofifa.org/players/4/19/192984.png,Belgium,82,VfL Wolfsburg,€46K
280,192318,M. Götze,26,https://cdn.sofifa.org/players/4/19/192318.png,Germany,82,Borussia Dortmund,€67K
281,192227,S. Mustafi,26,https://cdn.sofifa.org/players/4/19/192227.png,Germany,82,Arsenal,€115K
282,191180,J. Pastore,29,https://cdn.sofifa.org/players/4/19/191180.png,Argentina,82,Roma,€84K
283,189505,Pedro,30,https://cdn.sofifa.org/players/4/19/189505.png,Spain,82,Chelsea,€140K
284,189125,G. Bonaventura,28,https://cdn.sofifa.org/players/4/19/189125.png,Italy,82,Milan,€115K
285,189117,R. Bürki,27,https://cdn.sofifa.org/players/4/19/189117.png,Switzerland,82,Borussia Dortmund,€50K
286,188803,Taison,30,https://cdn.sofifa.org/players/4/19/188803.png,Brazil,82,Shakhtar Donetsk,€1K
287,187936,S. Nzonzi,29,https://cdn.sofifa.org/players/4/19/187936.png,France,82,Roma,€77K
288,187754,Marlos,30,https://cdn.sofifa.org/players/4/19/187754.png,Ukraine,82,Shakhtar Donetsk,€1K
289,186561,A. Ramsey,27,https://cdn.sofifa.org/players/4/19/186561.png,Wales,82,Arsenal,€130K
290,186345,K. Trippier,27,https://cdn.sofifa.org/players/4/19/186345.png,England,82,Tottenham Hotspur,€99K
291,185103,A. Kolarov,32,https://cdn.sofifa.org/players/4/19/185103.png,Serbia,82,Roma,€73K
292,184484,G. Sigurðsson,28,https://cdn.sofifa.org/players/4/19/184484.png,Iceland,82,Everton,€125K
293,184431,S. Giovinco,31,https://cdn.sofifa.org/players/4/19/184431.png,Italy,82,Toronto FC,€15K
294,184200,M. Arnautović,29,https://cdn.sofifa.org/players/4/19/184200.png,Austria,82,West Ham United,€120K
295,184144,N. Gaitán,30,https://cdn.sofifa.org/players/4/19/184144.png,Argentina,82,Dalian YiFang FC,€22K
296,183711,J. Henderson,28,https://cdn.sofifa.org/players/4/19/183711.png,England,82,Liverpool,€125K
297,183574,M. Kruse,30,https://cdn.sofifa.org/players/4/19/183574.png,Germany,82,SV Werder Bremen,€45K
298,183498,M. Parolo,33,https://cdn.sofifa.org/players/4/19/183498.png,Italy,82,Lazio,€59K
299,183376,L. Fejsa,29,https://cdn.sofifa.org/players/4/19/183376.png,Serbia,82,SL Benfica,€18K
300,183280,A. Rami,32,https://cdn.sofifa.org/players/4/19/183280.png,France,82,Olympique de Marseille,€57K
301,181786,V. Ćorluka,32,https://cdn.sofifa.org/players/4/19/181786.png,Croatia,82,Lokomotiv Moscow,€1K
302,181291,G. Wijnaldum,27,https://cdn.sofifa.org/players/4/19/181291.png,Netherlands,82,Liverpool,€130K
303,179847,F. Fazio,31,https://cdn.sofifa.org/players/4/19/179847.png,Argentina,82,Roma,€73K
304,178509,O. Giroud,31,https://cdn.sofifa.org/players/4/19/178509.png,France,82,Chelsea,€140K
305,173521,Marcano,31,https://cdn.sofifa.org/players/4/19/173521.png,Spain,82,Roma,€73K
306,171897,A. Guardado,31,https://cdn.sofifa.org/players/4/19/171897.png,Mexico,82,Real Betis,€35K
307,170481,E. Garay,31,https://cdn.sofifa.org/players/4/19/170481.png,Argentina,82,Valencia CF,€44K
308,168530,Jardel,32,https://cdn.sofifa.org/players/4/19/168530.png,Brazil,82,SL Benfica,€17K
309,168435,S. Sirigu,31,https://cdn.sofifa.org/players/4/19/168435.png,Italy,82,Torino,€45K
310,168354,E. Viviano,32,https://cdn.sofifa.org/players/4/19/168354.png,Italy,82,Sporting CP,€15K
311,165229,L. Koscielny,32,https://cdn.sofifa.org/players/4/19/165229.png,France,82,Arsenal,€115K
312,163489,A. Consigli,31,https://cdn.sofifa.org/players/4/19/163489.png,Italy,82,Sassuolo,€52K
313,158963,L. Biglia,32,https://cdn.sofifa.org/players/4/19/158963.png,Argentina,82,Milan,€98K
314,146530,Dani Alves,35,https://cdn.sofifa.org/players/4/19/146530.png,Brazil,82,Paris Saint-Germain,€62K
315,113422,David Villa,36,https://cdn.sofifa.org/players/4/19/113422.png,Spain,82,New York City FC,€12K
316,106231,Aduriz,37,https://cdn.sofifa.org/players/4/19/106231.png,Spain,82,Athletic Club de Bilbao,€29K
317,48940,P. Čech,36,https://cdn.sofifa.org/players/4/19/48940.png,Czech Republic,82,Arsenal,€60K
318,5479,Casillas,37,https://cdn.sofifa.org/players/4/19/5479.png,Spain,82,FC Porto,€10K
319,231677,M. Rashford,20,https://cdn.sofifa.org/players/4/19/231677.png,England,81,Manchester United,€110K
320,230271,Laure Santeiro,30,https://cdn.sofifa.org/players/4/19/230271.png,Brazil,81,Fluminense,€40K
321,229906,L. Bailey,20,https://cdn.sofifa.org/players/4/19/229906.png,Jamaica,81,Bayer 04 Leverkusen,€54K
322,229237,M. Akanji,22,https://cdn.sofifa.org/players/4/19/229237.png,Switzerland,81,Borussia Dortmund,€49K
323,228702,F. de Jong,21,https://cdn.sofifa.org/players/4/19/228702.png,Netherlands,81,Ajax,€19K
324,227928,Nélson Semedo,24,https://cdn.sofifa.org/players/4/19/227928.png,Portugal,81,FC Barcelona,€125K
325,226456,Pablo Fornals,22,https://cdn.sofifa.org/players/4/19/226456.png,Spain,81,Villarreal CF,€36K
326,226271,Fabián,22,https://cdn.sofifa.org/players/4/19/226271.png,Spain,81,Napoli,€64K
327,225508,E. Bailly,24,https://cdn.sofifa.org/players/4/19/225508.png,Ivory Coast,81,Manchester United,€105K
328,222509,Dani Ceballos,21,https://cdn.sofifa.org/players/4/19/222509.png,Spain,81,Real Madrid,€120K
329,221992,H. Lozano,22,https://cdn.sofifa.org/players/4/19/221992.png,Mexico,81,PSV,€22K
330,216475,Morales,30,https://cdn.sofifa.org/players/4/19/216475.png,Spain,81,Levante UD,€33K
331,216451,J. Seri,26,https://cdn.sofifa.org/players/4/19/216451.png,Ivory Coast,81,Fulham,€73K
332,216409,M. Politano,24,https://cdn.sofifa.org/players/4/19/216409.png,Italy,81,Inter,€57K
333,216352,M. Brozović,25,https://cdn.sofifa.org/players/4/19/216352.png,Croatia,81,Inter,€64K
334,216201,Williams,24,https://cdn.sofifa.org/players/4/19/216201.png,Spain,81,Athletic Club de Bilbao,€31K
335,214997,A. Correa,23,https://cdn.sofifa.org/players/4/19/214997.png,Argentina,81,Atlético Madrid,€54K
336,213661,A. Christensen,22,https://cdn.sofifa.org/players/4/19/213661.png,Denmark,81,Chelsea,€91K
337,212814,João Mário,25,https://cdn.sofifa.org/players/4/19/212814.png,Portugal,81,Inter,€71K
338,212151,T. Strakosha,23,https://cdn.sofifa.org/players/4/19/212151.png,Albania,81,Lazio,€36K
339,210864,E. Hysaj,24,https://cdn.sofifa.org/players/4/19/210864.png,Albania,81,Napoli,€58K
340,210406,P. Zieliński,24,https://cdn.sofifa.org/players/4/19/210406.png,Poland,81,Napoli,€64K
341,210243,Ricardo Pereira,24,https://cdn.sofifa.org/players/4/19/210243.png,Portugal,81,Leicester City,€64K
342,210035,Grimaldo,22,https://cdn.sofifa.org/players/4/19/210035.png,Spain,81,SL Benfica,€14K
343,209889,R. Guerreiro,24,https://cdn.sofifa.org/players/4/19/209889.png,Portugal,81,Borussia Dortmund,€54K
344,208135,A. Doucouré,25,https://cdn.sofifa.org/players/4/19/208135.png,France,81,Watford,€60K
345,207877,J. Martínez,25,https://cdn.sofifa.org/players/4/19/207877.png,Venezuela,81,Atlanta United,€14K
346,207664,C. Bacca,31,https://cdn.sofifa.org/players/4/19/207664.png,Colombia,81,Villarreal CF,€45K
347,206467,A. Plea,25,https://cdn.sofifa.org/players/4/19/206467.png,France,81,Borussia Mönchengladbach,€40K
348,205923,B. Davies,25,https://cdn.sofifa.org/players/4/19/205923.png,Wales,81,Tottenham Hotspur,€87K
349,205362,M. Nastasić,25,https://cdn.sofifa.org/players/4/19/205362.png,Serbia,81,FC Schalke 04,€36K
350,205175,A. Milik,24,https://cdn.sofifa.org/players/4/19/205175.png,Poland,81,Napoli,€71K
351,204923,M. Sabitzer,24,https://cdn.sofifa.org/players/4/19/204923.png,Austria,81,RB Leipzig,€54K
352,204884,B. Mendy,23,https://cdn.sofifa.org/players/4/19/204884.png,France,81,Manchester City,€105K
353,204024,C. Kramer,27,https://cdn.sofifa.org/players/4/19/204024.png,Germany,81,Borussia Mönchengladbach,€35K
354,203890,S. Vrsaljko,26,https://cdn.sofifa.org/players/4/19/203890.png,Croatia,81,Inter,€57K
355,203486,T. Hazard,25,https://cdn.sofifa.org/players/4/19/203486.png,Belgium,81,Borussia Mönchengladbach,€40K
356,202857,K. Bellarabi,28,https://cdn.sofifa.org/players/4/19/202857.png,Germany,81,Bayer 04 Leverkusen,€76K
357,202685,S. Zaza,27,https://cdn.sofifa.org/players/4/19/202685.png,Italy,81,Torino,€48K
358,201454,F. Ghoulam,27,https://cdn.sofifa.org/players/4/19/201454.png,Algeria,81,Napoli,€68K
359,200726,B. Lecomte,27,https://cdn.sofifa.org/players/4/19/200726.png,France,81,Montpellier HSC,€27K
360,200647,J. Iličić,30,https://cdn.sofifa.org/players/4/19/200647.png,Slovenia,81,Atalanta,€41K
361,200610,K. Volland,25,https://cdn.sofifa.org/players/4/19/200610.png,Germany,81,Bayer 04 Leverkusen,€76K
362,200454,Paco Alcácer,24,https://cdn.sofifa.org/players/4/19/200454.png,Spain,81,Borussia Dortmund,€59K
363,199715,Vitolo,28,https://cdn.sofifa.org/players/4/19/199715.png,Spain,81,Atlético Madrid,€65K
364,199503,G. Xhaka,25,https://cdn.sofifa.org/players/4/19/199503.png,Switzerland,81,Arsenal,€115K
365,199434,D. Tadić,29,https://cdn.sofifa.org/players/4/19/199434.png,Serbia,81,Ajax,€26K
366,199042,C. Aránguiz,29,https://cdn.sofifa.org/players/4/19/199042.png,Chile,81,Bayer 04 Leverkusen,€76K
367,196889,S. Verdi,25,https://cdn.sofifa.org/players/4/19/196889.png,Italy,81,Napoli,€77K
368,195086,D. Lovren,28,https://cdn.sofifa.org/players/4/19/195086.png,Croatia,81,Liverpool,€115K
369,193532,G. Medel,30,https://cdn.sofifa.org/players/4/19/193532.png,Chile,81,Beşiktaş JK,€56K
370,193348,X. Shaqiri,26,https://cdn.sofifa.org/players/4/19/193348.png,Switzerland,81,Liverpool,€130K
371,193165,J. Corona,25,https://cdn.sofifa.org/players/4/19/193165.png,Mexico,81,FC Porto,€18K
372,193105,A. Areola,25,https://cdn.sofifa.org/players/4/19/193105.png,France,81,Paris Saint-Germain,€61K
373,192641,K. Vogt,26,https://cdn.sofifa.org/players/4/19/192641.png,Germany,81,TSG 1899 Hoffenheim,€42K
374,191740,Ander Herrera,28,https://cdn.sofifa.org/players/4/19/191740.png,Spain,81,Manchester United,€140K
375,190972,E. Salvio,27,https://cdn.sofifa.org/players/4/19/190972.png,Argentina,81,SL Benfica,€19K
376,190813,S. El Shaarawy,25,https://cdn.sofifa.org/players/4/19/190813.png,Italy,81,Roma,€77K
377,189881,C. Smalling,28,https://cdn.sofifa.org/players/4/19/189881.png,England,81,Manchester United,€130K
378,189362,Hulk,31,https://cdn.sofifa.org/players/4/19/189362.png,Brazil,81,Shanghai SIPG FC,€25K
379,189358,S. Kagawa,29,https://cdn.sofifa.org/players/4/19/189358.png,Japan,81,Borussia Dortmund,€65K
380,188988,M. Lanzini,25,https://cdn.sofifa.org/players/4/19/188988.png,Argentina,81,West Ham United,€90K
381,187491,F. Smolov,28,https://cdn.sofifa.org/players/4/19/187491.png,Russia,81,Lokomotiv Moscow,€1K
382,187072,L. Stindl,29,https://cdn.sofifa.org/players/4/19/187072.png,Germany,81,Borussia Mönchengladbach,€43K
383,185239,O. Toprak,28,https://cdn.sofifa.org/players/4/19/185239.png,Turkey,81,Borussia Dortmund,€59K
384,183900,D. Perotti,29,https://cdn.sofifa.org/players/4/19/183900.png,Argentina,81,Roma,€84K
385,182494,F. Muslera,32,https://cdn.sofifa.org/players/4/19/182494.png,Uruguay,81,Galatasaray SK,€52K
386,179784,B. Höwedes,30,https://cdn.sofifa.org/players/4/19/179784.png,Germany,81,Lokomotiv Moscow,€1K
387,179645,S. Kjær,29,https://cdn.sofifa.org/players/4/19/179645.png,Denmark,81,Sevilla FC,€23K
388,177458,S. Bender,29,https://cdn.sofifa.org/players/4/19/177458.png,Germany,81,Bayer 04 Leverkusen,€69K
389,177326,M. Valbuena,33,https://cdn.sofifa.org/players/4/19/177326.png,France,81,Fenerbahçe SK,€86K
390,175379,Pedro León,31,https://cdn.sofifa.org/players/4/19/175379.png,Spain,81,SD Eibar,€32K
391,173909,K. Boateng,31,https://cdn.sofifa.org/players/4/19/173909.png,Ghana,81,Sassuolo,€65K
392,173771,L. Piszczek,33,https://cdn.sofifa.org/players/4/19/173771.png,Poland,81,Borussia Dortmund,€57K
393,173221,A. Candreva,31,https://cdn.sofifa.org/players/4/19/173221.png,Italy,81,Inter,€74K
394,172522,D. Wass,29,https://cdn.sofifa.org/players/4/19/172522.png,Denmark,81,Valencia CF,€46K
395,170368,E. Lamela,26,https://cdn.sofifa.org/players/4/19/170368.png,Argentina,81,Tottenham Hotspur,€105K
396,169595,D. Rose,27,https://cdn.sofifa.org/players/4/19/169595.png,England,81,Tottenham Hotspur,€92K
397,169416,C. Vela,29,https://cdn.sofifa.org/players/4/19/169416.png,Mexico,81,Los Angeles FC,€15K
398,169195,Renato Augusto,30,https://cdn.sofifa.org/players/4/19/169195.png,Brazil,81,Beijing Sinobo Guoan FC,€28K
399,167905,A. Valencia,32,https://cdn.sofifa.org/players/4/19/167905.png,Ecuador,81,Manchester United,€120K
400,164835,L. Fabiański,33,https://cdn.sofifa.org/players/4/19/164835.png,Poland,81,West Ham United,€70K
401,162347,João Moutinho,31,https://cdn.sofifa.org/players/4/19/162347.png,Portugal,81,Wolverhampton Wanderers,€85K
402,161956,Borja Valero,33,https://cdn.sofifa.org/players/4/19/161956.png,Spain,81,Inter,€74K
403,159261,F. Quagliarella,35,https://cdn.sofifa.org/players/4/19/159261.png,Italy,81,Sampdoria,€39K
404,159145,B. Gomis,32,https://cdn.sofifa.org/players/4/19/159145.png,France,81,Al Hilal,€56K
405,157960,Manuel Fernandes,32,https://cdn.sofifa.org/players/4/19/157960.png,Portugal,81,Lokomotiv Moscow,€1K
406,156519,H. Herrera,28,https://cdn.sofifa.org/players/4/19/156519.png,Mexico,81,FC Porto,€20K
407,144622,Raffael,33,https://cdn.sofifa.org/players/4/19/144622.png,Brazil,81,Borussia Mönchengladbach,€41K
408,139068,Nani,31,https://cdn.sofifa.org/players/4/19/139068.png,Portugal,81,Sporting CP,€19K
409,138412,J. Milner,32,https://cdn.sofifa.org/players/4/19/138412.png,England,81,Liverpool,€120K
410,112316,J. Mathieu,34,https://cdn.sofifa.org/players/4/19/112316.png,France,81,Sporting CP,€18K
411,45186,Joaquín,36,https://cdn.sofifa.org/players/4/19/45186.png,Spain,81,Real Betis,€24K
412,239207,M. Gómez,21,https://cdn.sofifa.org/players/4/19/239207.png,Uruguay,80,RC Celta,€25K
413,235790,K. Havertz,19,https://cdn.sofifa.org/players/4/19/235790.png,Germany,80,Bayer 04 Leverkusen,€32K
414,235569,T. Ndombele,21,https://cdn.sofifa.org/players/4/19/235569.png,France,80,Olympique Lyonnais,€51K
415,234906,H. Aouar,20,https://cdn.sofifa.org/players/4/19/234906.png,France,80,Olympique Lyonnais,€51K
416,234153,Carlos Soler,21,https://cdn.sofifa.org/players/4/19/234153.png,Spain,80,Valencia CF,€31K
417,234035,Odriozola,22,https://cdn.sofifa.org/players/4/19/234035.png,Spain,80,Real Madrid,€115K
418,230977,M. Almirón,24,https://cdn.sofifa.org/players/4/19/230977.png,Paraguay,80,Atlanta United,€11K
419,230347,Welington Dano,30,https://cdn.sofifa.org/players/4/19/230347.png,Brazil,80,Cruzeiro,€34K
420,230234,Everton Andrão,34,https://cdn.sofifa.org/players/4/19/230234.png,Brazil,80,Fluminense,€34K
421,230142,Oyarzabal,21,https://cdn.sofifa.org/players/4/19/230142.png,Spain,80,Real Sociedad,€29K
422,228229,F. Balbuena,26,https://cdn.sofifa.org/players/4/19/228229.png,Paraguay,80,West Ham United,€80K
423,227536,M. Marega,27,https://cdn.sofifa.org/players/4/19/227536.png,Mali,80,FC Porto,€19K
424,226851,B. Pavard,22,https://cdn.sofifa.org/players/4/19/226851.png,France,80,VfB Stuttgart,€33K
425,226790,W. Ndidi,21,https://cdn.sofifa.org/players/4/19/226790.png,Nigeria,80,Leicester City,€50K
426,226753,A. Onana,22,https://cdn.sofifa.org/players/4/19/226753.png,Cameroon,80,Ajax,€14K
427,226226,G. Lo Celso,22,https://cdn.sofifa.org/players/4/19/226226.png,Argentina,80,Real Betis,€72K
428,224334,M. Acuña,26,https://cdn.sofifa.org/players/4/19/224334.png,Argentina,80,Sporting CP,€16K
429,224293,Rúben Neves,21,https://cdn.sofifa.org/players/4/19/224293.png,Portugal,80,Wolverhampton Wanderers,€59K
430,221639,Mariano,24,https://cdn.sofifa.org/players/4/19/221639.png,Dominican Republic,80,Real Madrid,€140K
431,221540,Raúl,28,https://cdn.sofifa.org/players/4/19/221540.png,Brazil,80,SC Braga,€19K
432,220477,M. Caldara,24,https://cdn.sofifa.org/players/4/19/220477.png,Italy,80,Milan,€73K
433,219985,M. Vecino,26,https://cdn.sofifa.org/players/4/19/219985.png,Uruguay,80,Inter,€63K
434,219809,T. Bakayoko,23,https://cdn.sofifa.org/players/4/19/219809.png,France,80,Milan,€85K
435,218339,M. Dahoud,22,https://cdn.sofifa.org/players/4/19/218339.png,Germany,80,Borussia Dortmund,€50K
